property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type
flat,microtek greenburg,sector 86,1.65,8707.0,3,4,3,8  ,relativelt new,1895.0,1600.0,1254.0,0,1,0,0,0,2
flat,parsvnath green ville,sector 48,1.42,8606.0,3,3,3,1  ,moderately old,1650.0,1600.0,1254.0,0,0,1,0,0,1
flat,paras dews,sector 106,1.1,9734.0,3,4,3,8  ,relativelt new,1760.0,1186.0,1130.0,0,1,0,0,0,0
flat,pareena coban residences,sector 99a,1.23,6159.0,3,5,3,5  ,relativelt new,1997.0,1600.0,1254.0,0,1,0,0,0,2
flat,bestech park view sanskruti,sector 92,1.5,7812.0,3,3,3,3  ,relativelt new,1920.0,1600.0,1254.0,0,0,0,0,1,2
flat,shree vardhman flora,sector 90,0.65,5000.0,2,2,2,12  ,old property,1300.0,1600.0,1254.0,1,0,0,0,0,2
flat,shree vardhman flora,sector 90,0.64,4923.0,2,2,3,6  ,old property,1300.0,1600.0,1100.0,1,0,0,0,0,2
flat,bptp terra,sector 37d,1.65,8790.0,3,3,2,15  ,relativelt new,1877.0,1600.0,1254.0,0,0,0,0,0,2
flat,bptp terra,sector 37d,1.17,8297.0,2,2,2,0,relativelt new,1410.0,1600.0,1254.0,0,0,0,0,0,2
flat,bptp terra,sector 37d,1.45,8006.0,3,3,3,9  ,relativelt new,1811.0,1600.0,1254.0,0,0,0,0,0,2
flat,shapoorji pallonji joyville gurugram,sector 102,1.95,13928.0,3,3,3,6  ,new Property,1852.0,1600.0,1400.0,0,0,0,1,0,0
flat,bestech park view grand spa,sector 81,4.2,10000.0,4,4,3,25  ,relativelt new,4200.0,1600.0,2900.0,0,1,0,0,0,0
flat,bestech park view sanskruti,sector 92,1.55,7769.0,3,4,3,8  ,relativelt new,1995.0,1600.0,1254.0,0,1,0,0,0,2
flat,ss the leaf,sector 85,1.58,7714.0,3,4,3,8  ,relativelt new,2408.0,1600.0,2048.0,0,1,0,0,0,2
flat,bestech park view spa next,sector 67,2.32,11989.0,3,4,3,14  ,moderately old,1935.0,1600.0,1600.0,0,1,0,0,0,0
flat,microtek greenburg,sector 86,1.25,8445.0,3,4,3,0,relativelt new,1480.0,1600.0,1254.0,1,0,0,0,0,2
flat,ireo the grand arch,sector 58,2.2,13480.0,2,2,1,5  ,relativelt new,1632.0,1432.0,1232.0,1,0,0,0,0,0
flat,paras dews,sector 106,1.4,9978.0,4,6,3,10  ,relativelt new,2355.0,1535.0,1403.0,0,1,0,0,0,2
flat,paras dews,sector 106,1.2,11605.0,3,3,3,12  ,relativelt new,1665.0,1145.0,1034.0,1,0,0,0,0,2
flat,vatika xpressions,sector 88b,0.92,7360.0,2,2,2,3  ,relativelt new,1350.0,1300.0,1250.0,0,0,0,1,0,2
flat,paras dews,sector 106,1.25,10656.0,3,4,3,14  ,relativelt new,1900.0,1305.0,1173.0,1,1,0,0,0,2
flat,paras dews,sector 106,1.25,11061.0,3,4,3,7  ,relativelt new,1760.0,1186.0,1130.0,1,1,0,0,0,2
flat,vatika city,sector 49,1.85,10578.0,3,3,1,7  ,moderately old,1748.87,1471.12,1254.0,0,0,1,1,0,2
flat,vatika city,sector 49,1.69,8622.0,3,3,3,3  ,moderately old,1895.9498700623699,1600.0,1960.0,0,0,0,1,0,2
flat,emaar mgf the palm drive,sector 66,3.5,15901.0,3,3,2,4  ,relativelt new,2201.0,2200.0,1800.0,1,0,0,0,0,2
flat,emaar mgf the palm drive,sector 66,1.51,15130.0,2,2,2,5  ,relativelt new,1200.0,1188.0,998.0,0,0,0,1,0,0
flat,parsvnath green ville,sector 48,1.86,7654.0,3,3,3,6  ,moderately old,2430.0,1600.0,1254.0,0,1,0,0,0,0
flat,experion the heartsong,sector 108,1.7,8487.0,3,4,3,14  ,relativelt new,2003.0,1500.29,1140.98,0,1,0,0,0,2
flat,experion the heartsong,sector 108,2.0,8554.0,3,3,3,14  ,relativelt new,2338.0,1600.0,1254.0,0,1,0,0,0,2
flat,godrej summit,sector 104,1.25,6778.0,3,4,3,12  ,relativelt new,1844.0,1600.0,1254.0,0,1,0,0,1,2
flat,godrej summit,sector 104,0.98,5950.0,3,3,3,12  ,relativelt new,1647.0,1600.0,1254.0,0,0,0,0,1,2
flat,godrej summit,sector 104,0.85,5878.0,2,2,3,10  ,relativelt new,1446.0,1269.0,777.0,1,0,0,0,0,2
flat,godrej summit,sector 104,0.75,5910.0,2,2,3,6  ,relativelt new,1269.0,1600.0,1254.0,0,0,0,0,1,2
flat,signature global solera,sector 107,0.3,6134.0,2,2,1,5  ,relativelt new,602.0,1600.0,489.0,0,0,0,0,0,2
flat,ats kocoon,sector 109,1.7,9742.0,3,3,3,22  ,relativelt new,1745.0,1550.0,1254.0,0,0,0,0,0,2
flat,ats tourmaline,sector 109,1.4,8000.0,3,3,3,12  ,relativelt new,1750.0,1600.0,1254.0,0,0,0,0,1,2
flat,ireo the corridors,sector 67a,1.7,9843.0,3,3,2,10  ,new Property,1727.0,1600.0,1017.0,0,1,0,0,1,0
flat,shree vardhman flora,sector 90,0.9,4615.0,3,4,3,4  ,relativelt new,1950.0,1600.0,1254.0,0,1,0,0,0,2
flat,shree vardhman flora,sector 90,1.25,4854.0,4,4,3,10  ,relativelt new,1895.9498700623699,1600.0,2575.0,1,0,0,1,0,2
flat,shree vardhman flora,sector 90,0.65,4814.0,2,2,3,6  ,relativelt new,1350.0,1600.0,1254.0,1,0,0,0,0,2
flat,shree vardhman flora,sector 90,0.9,4615.0,3,4,3,4  ,relativelt new,1950.0,1600.0,1254.0,0,1,0,0,0,2
flat,shree vardhman flora,sector 90,0.65,4814.0,2,2,3,6  ,relativelt new,1350.0,1600.0,1254.0,1,0,0,0,0,2
flat,shree vardhman flora,sector 90,0.66,5076.0,2,2,3,4  ,relativelt new,1300.0,1600.0,960.0,1,0,0,0,0,2
flat,hsiidc sidco aravali,sector 1 imt manesar,0.91,3516.0,3,3,3,8  ,moderately old,2588.0,1900.0,1254.0,0,1,0,0,0,2
flat,the crew bos chs manesar,manesar,0.85,3695.0,3,3,2,2  ,moderately old,1895.9498700623699,1600.0,2300.0,0,0,0,0,0,2
flat,nagata group housing society,sector 1,0.85,3695.0,3,3,3,4  ,relativelt new,2300.0,1600.0,1254.0,0,1,0,0,0,2
flat,emaar mgf emerald floors premier,sector 65,2.9,14683.0,4,4,No,0,relativelt new,1895.9498700623699,1600.0,1975.0,0,0,1,0,0,2
flat,emaar mgf emerald floors premier,sector 65,2.85,14430.0,4,4,3,3  ,relativelt new,1895.9498700623699,1600.0,1975.0,1,1,0,0,0,2
flat,emaar mgf emerald floors premier,sector 65,2.24,13575.0,3,3,3,2  ,relativelt new,1895.9498700623699,1600.0,1650.0,1,1,0,0,0,2
flat,emaar mgf emerald floors premier,sector 65,2.55,15454.0,3,3,3,3  ,relativelt new,1650.0,1600.0,1300.0,1,1,0,0,0,2
flat,emaar mgf emerald floors premier,sector 65,2.85,14430.0,4,4,3,2  ,relativelt new,1975.0,1800.0,1254.0,1,1,0,0,0,2
flat,emaar mgf emerald floors premier,sector 65,2.5,15151.0,3,3,3,3  ,relativelt new,1650.0,1600.0,1254.0,1,1,0,0,0,2
flat,the close north,nirvana country,2.75,12500.0,3,3,3,3  ,moderately old,2605.0,2400.0,2200.0,0,1,0,0,0,2
flat,unitech the residences,sector 33,1.35,8737.0,3,4,2,8  ,moderately old,1545.0,1600.0,1254.0,0,1,0,0,0,2
flat,the close north,nirvana country,2.51,11992.0,3,3,3,11  ,moderately old,2093.0,1600.0,1254.0,0,0,1,1,0,0
flat,m3m merlin,sector 67,4.5,14267.0,4,4,3,15  ,relativelt new,3154.0,1600.0,1254.0,0,1,0,0,0,0
flat,the close north,nirvana country,2.5,11944.0,3,3,3,11  ,relativelt new,2093.0,1600.0,1254.0,0,0,0,1,0,0
flat,ss the leaf,sector 85,1.14,6951.0,2,2,3,4  ,relativelt new,1640.0,1600.0,1254.0,0,0,0,0,0,2
flat,ss the leaf,sector 85,1.85,6578.0,4,5,3,1  ,relativelt new,2812.0,1600.0,1254.0,0,0,0,0,0,2
flat,emaar mgf the palm drive,sector 66,2.8,16470.0,3,4,3,8  ,relativelt new,1950.0,1920.0,1700.0,0,1,0,0,0,0
flat,emaar mgf palm studios,sector 66,1.45,14795.0,2,2,3,3  ,relativelt new,1188.0,1600.0,980.0,0,0,0,0,0,2
flat,mapsko casa bella,sector 82,0.86,8120.0,3,3,3,5  ,moderately old,1430.0,1600.0,1056.0,1,0,0,0,0,0
flat,mapsko mount ville,sector 79,1.28,8557.0,3,3,3,16  ,relativelt new,1490.0,1600.0,1063.91,1,0,0,0,0,0
flat,mapsko mount ville,sector 79,1.2,8052.0,3,3,3,9  ,relativelt new,1490.0,1600.0,1163.91,1,0,0,0,0,0
flat,bestech park view ananda,sector 81,1.15,6927.0,3,2,3,6  ,relativelt new,1660.0,1600.0,1282.0,1,0,0,0,0,0
flat,bestech park view ananda,sector 81,0.88,8042.0,2,2,3,8  ,relativelt new,1360.0,1600.0,1094.0,1,0,0,0,0,0
flat,bestech park view ananda,sector 81,0.87,7951.0,2,2,3,8  ,relativelt new,1360.0,1300.0,1094.0,0,0,0,0,0,0
flat,indiabulls centrum park,sector 103,2.4,8347.0,4,6,3,15  ,relativelt new,2875.0,2456.0,2100.0,0,1,0,0,0,2
flat,raheja vedaanta,sector 108,0.85,4637.0,3,3,2,2  ,relativelt new,1833.0,1500.0,1350.0,0,1,0,0,0,2
flat,shapoorji pallonji joyville gurugram,sector 102,1.3,17691.0,2,2,3,0,relativelt new,1215.0,1009.0,734.8,0,0,1,0,0,2
flat,dlf the primus,sector 82a,1.85,10283.0,3,3,3,2  ,relativelt new,1799.0,1600.0,1538.0,0,0,0,0,0,0
flat,shapoorji pallonji joyville gurugram,sector 102,2.0,17729.0,3,3,3,1  ,relativelt new,1852.0,1456.0,1128.09,0,0,1,0,0,2
flat,pioneer araya,sector 62,9.95,20995.0,4,6,3,12  ,relativelt new,4739.0,1600.0,3219.0,0,1,0,1,0,0
flat,pioneer araya,sector 62,9.2,19943.0,4,6,3,5  ,relativelt new,4613.0,1600.0,3203.0,0,1,0,1,0,0
flat,central park flower valley,sector-33 sohna,1.79,11251.0,3,3,3,3  ,old property,1789.0,1600.0,1254.0,0,0,0,0,0,2
flat,ats tourmaline,sector 109,2.1,8123.0,3,4,3,11  ,relativelt new,2585.0,2100.0,1254.0,0,1,0,0,0,0
flat,paras dews,sector 106,1.14,6000.0,3,4,3,8  ,relativelt new,1900.0,1305.0,1173.0,1,1,0,0,0,2
flat,pareena coban residences,sector 99a,1.13,5658.0,3,5,3,5  ,relativelt new,1997.0,1790.0,1500.0,0,1,0,0,1,2
flat,paras dews,sector 106,1.05,8536.0,3,4,3,10  ,relativelt new,1760.0,1345.0,1230.0,0,1,0,0,0,2
flat,la vida by tata housing,sector 113,2.78,11346.0,3,3,3,3  ,new Property,2690.0,2599.0,2450.0,1,1,0,0,0,2
flat,la vida by tata housing,sector 113,1.55,11654.0,2,2,3,2  ,new Property,1330.0,1276.0,1180.0,0,0,0,0,0,2
flat,la vida by tata housing,sector 113,1.35,13989.0,2,2,3,10  ,new Property,1276.0,1090.0,965.0,0,0,0,0,0,2
flat,la vida by tata housing,sector 113,1.38,12000.0,2,2,3,8  ,new Property,1573.0,1350.0,1150.0,1,0,0,0,0,2
flat,la vida by tata housing,sector 113,2.35,10599.0,3,3,3,11  ,new Property,2217.0,2210.0,1720.0,0,1,0,0,0,2
flat,shapoorji pallonji joyville gurugram,sector 102,1.8,10638.0,3,3,3,1  ,relativelt new,1692.0,1600.0,1254.0,0,0,0,0,0,2
flat,shapoorji pallonji joyville gurugram,sector 102,1.24,10205.0,2,2,2,10  ,relativelt new,1215.0,1600.0,1254.0,0,0,0,0,0,2
flat,shapoorji pallonji joyville gurugram,sector 102,0.96,10491.0,2,2,2,10  ,relativelt new,915.0,1600.0,1254.0,0,0,0,0,0,2
flat,conscient heritage max,sector 102,1.82,9371.0,3,4,3,15  ,moderately old,1942.0,1600.0,1254.0,0,1,0,0,0,2
flat,conscient heritage max,sector 102,2.65,10375.0,4,5,3,17  ,moderately old,2554.0,1600.0,1254.0,0,1,0,0,0,2
flat,conscient heritage max,sector 102,2.2,10237.0,3,4,3,9  ,moderately old,2149.0,1600.0,1254.0,1,1,0,0,0,2
flat,conscient heritage max,sector 102,1.78,9218.0,3,4,3,5  ,moderately old,1931.0,1600.0,1254.0,0,1,0,0,0,2
flat,sbtl caladium,sector 109,1.68,6601.0,3,3,3,7  ,moderately old,2545.0,1600.0,1254.0,0,1,0,0,0,2
flat,sbtl caladium,sector 109,1.3,6914.0,3,2,3,16  ,moderately old,1880.0,1600.0,1254.0,0,0,0,0,0,2
flat,signature global solera,sector 107,0.49,8222.0,2,2,1,8  ,relativelt new,602.0,598.0,1254.0,0,0,0,0,1,1
flat,vatika city homes,sector 83,1.08,6206.0,3,3,3,6  ,relativelt new,1740.0,1600.0,1350.0,0,0,1,0,0,2
flat,bestech altura,sector 79,1.72,8400.0,3,4,3,9  ,new Property,1895.9498700623699,2050.0,1254.0,0,0,0,0,0,2
flat,ashiana apartment,sector 23a,0.16,2051.0,2,2,2,1  ,moderately old,780.0,1600.0,1254.0,0,0,0,0,0,2
flat,hcbs sports ville,sohna,0.2,2666.0,2,2,1,4  ,new Property,750.0,743.0,600.0,0,0,0,0,0,2
flat,orchid island,sector 51,0.71,7891.0,2,2,1,4  ,relativelt new,1895.9498700623699,1600.0,906.0,0,0,0,0,0,2
flat,signature global park,sohna,0.54,6506.0,2,2,1,2  ,relativelt new,1895.9498700623699,1600.0,830.0,0,0,0,0,0,2
flat,vipul lavanya,sector 81,0.65,5265.0,2,2,2,14  ,moderately old,1225.0,1600.0,776.0,0,0,0,0,0,2
flat,vipul world,sector 48,1.38,9482.0,3,3,1,2  ,relativelt new,1895.9498700623699,1600.0,1450.0,0,0,0,0,0,2
flat,signature global the millennia 3,sector 37d,0.45,7627.0,2,3,2,8  ,under construction,1895.9498700623699,1600.0,590.0,0,0,0,0,0,2
flat,avl 36 gurgaon,sector 36a,0.45,9000.0,1,1,1,9  ,relativelt new,500.0,1600.0,1254.0,0,0,0,0,0,2
flat,vatika lifestyle homes,sector 83,1.15,6552.0,3,2,3,15  ,relativelt new,1755.0,1600.0,1254.0,0,0,0,0,0,2
flat,vatika city,sector 49,3.6,11920.0,4,5,3,7  ,moderately old,1895.9498700623699,1600.0,3020.0,0,1,0,1,0,1
flat,tarc maceo,sector 91,0.9,6870.0,2,2,2,13  ,relativelt new,1310.0,1600.0,1254.0,0,0,0,0,0,1
flat,kendriya vihar,sector 56,0.55,9016.0,1,2,1,0,old property,1895.9498700623699,1600.0,610.0,0,0,0,0,0,2
flat,m3m sky lofts,sector 71,0.9,13177.0,1,1,No,6  ,new Property,1895.9498700623699,683.0,1254.0,0,0,0,0,0,2
flat,lotus homz,sector 111,0.5,14838.0,1,1,1,2  ,relativelt new,1895.9498700623699,1600.0,336.96,0,0,0,0,0,1
flat,m3m heights,sector 65,2.86,14000.0,3,3,3,45  ,under construction,1895.9498700623699,1600.0,2040.0,0,1,0,0,0,2
flat,ansal api sushant estate,sector 52,0.29,11600.0,1,1,No,0,moderately old,1895.9498700623699,1600.0,250.0,0,0,0,0,0,0
flat,satya the hermitage,sector 103,0.89,6137.0,2,3,3,1  ,relativelt new,1450.0,1600.0,1081.0,0,1,0,0,0,0
flat,satya the hermitage,sector 103,1.12,5625.0,3,4,3,9  ,new Property,1991.0,1600.0,1500.0,0,1,0,0,0,2
flat,gls avenue 51,sector 92,0.5,7812.0,3,3,1,0,relativelt new,640.0,1600.0,1254.0,0,0,0,0,0,2
flat,pareena coban residences,sector 99a,1.4,7010.0,3,5,3,6  ,new Property,1997.0,1600.0,1254.0,0,0,0,0,0,2
flat,dlf regal gardens,sector 90,2.05,9000.0,4,4,3,5  ,relativelt new,2215.0,1600.0,1254.0,0,0,0,0,0,0
flat,eldeco accolade,sohna,0.87,5965.0,2,2,3,10  ,relativelt new,1457.0,1600.0,849.0,1,0,0,0,0,2
flat,ireo uptown,sector 66,1.32,11442.0,2,2,2,6  ,relativelt new,1158.0,1600.0,1254.0,0,0,0,0,0,2
flat,microtek greenburg,sector 86,1.3,8756.0,2,2,3,10  ,relativelt new,1480.0,1600.0,1254.0,1,0,0,0,0,2
flat,signature global park,sohna,0.95,7850.0,3,2,3,3  ,new Property,1895.9498700623699,1210.0,1254.0,0,0,0,0,0,2
flat,gls avenue 51,sector 92,0.42,6562.0,3,3,1,2  ,relativelt new,1895.9498700623699,1600.0,640.0,0,0,0,0,0,2
flat,orris carnation residency,sector 85,0.88,5952.0,3,3,1,1  ,relativelt new,1485.0,1600.0,1254.0,0,0,0,0,0,2
flat,awho sispal vihar,sector 49,2.0,7262.0,4,3,3,4  ,old property,2754.0,1600.0,1254.0,0,0,0,0,0,2
flat,suncity heights,sector 54,3.85,16445.0,3,3,3,8  ,old property,2341.0,1600.0,1254.0,0,1,0,0,0,2
flat,la vida by tata housing,sector 113,3.72,13984.0,5,4,3,0,new Property,1895.9498700623699,1600.0,2660.0,0,0,0,1,0,1
flat,signature global city,sector 37d,0.68,11724.0,2,2,3,9  ,new Property,1895.9498700623699,1600.0,580.0,0,0,0,0,1,2
flat,godrej nature plus,sector-33 sohna,1.31,15982.0,2,2,2,4  ,under construction,1895.9498700623699,1600.0,76.44,0,0,0,0,0,2
flat,godrej nature plus,sector-33 sohna,1.65,8266.0,3,3,3,2  ,under construction,1895.9498700623699,1600.0,1996.0,0,1,0,0,0,2
flat,emaar mgf palm hills,sector 77,1.9,9500.0,3,4,3,6  ,new Property,2000.0,1600.0,1218.03,0,1,0,0,0,0
flat,tarc maceo,sector 91,1.8,7758.0,4,3,3,0,relativelt new,1895.9498700623699,1600.0,2320.0,1,0,0,1,0,1
flat,rof aalayas,sector 102,0.45,8404.0,2,2,1,14  ,relativelt new,597.0,1600.0,535.4,0,0,0,0,0,1
flat,green homes,sector 52,1.85,7872.0,3,3,3,7  ,moderately old,2350.0,1600.0,1254.0,0,1,0,0,0,2
flat,awho shanti vihar,sector 95,0.8,8888.0,2,2,3,9  ,new Property,900.0,1600.0,550.0,1,0,0,0,0,2
flat,ansal api esencia,sector 67,1.0,6435.0,3,3,3,2  ,moderately old,1554.0,1600.0,1254.0,0,0,0,0,0,2
flat,dron apartment,civil l,1.25,8802.0,3,3,2,3  ,old property,1895.9498700623699,1600.0,1420.0,0,0,0,0,0,1
flat,spaze privy at,sector 84,1.2,7453.0,2,2,3,3  ,relativelt new,1610.0,1600.0,1254.0,1,0,0,0,0,0
flat,signature global park,sohna,0.85,7863.0,3,2,2,4  ,new Property,1081.0,1080.0,670.0,0,0,0,0,0,2
flat,breez global hill view,sohna,0.35,5600.0,2,2,2,14  ,relativelt new,1895.9498700623699,1600.0,625.0,0,0,0,0,0,2
flat,godrej oasis,sector 88a,1.15,9856.0,2,2,1,12  ,new Property,1895.9498700623699,1600.0,108.4,1,0,0,0,0,2
flat,sare crescent parc,sector 92,1.0,4778.0,4,4,3,9  ,undefined,1895.9498700623699,2093.0,1254.0,0,0,0,0,0,2
flat,tarc maceo,sector 91,0.96,5413.0,2,2,3,8  ,moderately old,1404.0,1600.0,1254.0,0,0,0,0,0,2
flat,dlf new town heights,sector 86,1.3,6735.0,3,3,3,12  ,moderately old,1930.0,1600.0,1254.0,0,1,0,1,0,2
flat,rose apartment,sector 28,3.0,10482.0,3,5,3,8  ,old property,2862.0,1600.0,1254.0,0,0,0,0,0,2
flat,m3m soulitude,sector 89,1.3,8700.0,3,3,2,1  ,new Property,1500.0,1600.0,900.0,0,0,0,0,1,2
flat,the rama apartment cghs,sector 43,2.5,10204.0,4,4,3,4  ,moderately old,1895.9498700623699,1600.0,2450.0,0,1,0,0,0,2
flat,emaar palm heights,sector 77,2.25,11250.0,3,3,3,22  ,new Property,2000.0,1600.0,1254.0,0,1,0,0,0,0
flat,bestech park view ananda,sector 81,1.45,8734.0,3,2,3,3  ,relativelt new,1660.0,1600.0,1082.0,0,0,0,0,1,2
flat,godrej aria,sector 79,1.45,9062.0,2,2,3,9  ,relativelt new,1495.0,1494.0,1254.0,1,0,0,0,0,2
flat,whiteland blissville,sector 76,1.9,11363.0,3,3,2,0,under construction,1672.0,1600.0,1254.0,0,0,0,0,0,2
flat,gls avenue 51,sector 92,0.5,7812.0,3,3,1,12  ,new Property,1895.9498700623699,1600.0,640.0,0,0,0,0,0,1
flat,m3m the marina,sector 68,1.45,9615.0,3,2,3,9  ,new Property,1508.0,1600.0,1254.0,0,0,0,0,0,2
flat,smart world gems,sector 89,1.05,9519.0,2,2,2,4  ,under construction,1895.9498700623699,1103.0,1254.0,1,0,0,0,1,2
flat,sidhartha ncr one,sector 95,0.56,4106.0,2,2,2,10  ,undefined,1895.9498700623699,1364.0,1200.0,0,0,0,0,0,2
flat,sidhartha ncr one,sector 95,0.57,4179.0,2,2,2,10  ,undefined,1895.9498700623699,1364.0,1232.0,0,0,0,0,0,2
flat,shyam apartment,"new colony, sector 7",0.66,5739.0,3,3,2,2  ,undefined,1895.9498700623699,1150.0,1135.0,0,0,0,0,0,2
flat,ats triumph,sector 104,2.3,10000.0,3,4,3,15  ,new Property,1895.9498700623699,1600.0,2290.0,0,1,0,0,0,2
flat,shree vardhman victoria,sector 70,1.75,8205.0,3,5,3,7  ,new Property,1950.0,1600.0,1161.0,0,1,0,1,0,2
flat,emaar gurgaon greens,sector 102,1.6,9696.0,3,3,3,8  ,relativelt new,1650.0,1600.0,1022.58,0,0,0,0,0,2
flat,emaar digihomes,sector 62,3.95,15262.0,3,3,3,33  ,new Property,1895.9498700623699,1600.0,2588.0,0,1,0,0,0,0
flat,apex our homes,sector 37c,0.38,4108.0,2,2,1,9  ,relativelt new,1895.9498700623699,925.0,800.0,0,0,0,0,0,2
flat,signature the roselia,sector 95a,0.41,6194.0,2,2,2,12  ,new Property,1895.9498700623699,670.0,569.25,1,0,0,0,0,0
flat,sare crescent parc royal greens phase 1,sector 92,1.0,3713.0,4,4,3,15  ,new Property,2020.0,1600.0,1254.0,0,0,0,0,0,2
flat,signature global the millennia 3,sector 37d,0.5,7142.0,3,3,2,2  ,under construction,1895.9498700623699,1600.0,700.0,0,0,0,0,0,2
flat,sare crescent parc,sector 92,0.8,6033.0,3,2,2,3  ,relativelt new,1895.9498700623699,1600.0,1326.0,0,0,0,0,0,2
flat,imperia the esfera,sector 37c,0.86,4886.0,3,3,2,0,new Property,1760.0,1600.0,1254.0,0,0,0,0,1,2
flat,ansal heights 86,sector 86,1.25,7396.0,3,2,1,2  ,new Property,1690.0,1600.0,1254.0,0,0,0,0,0,2
flat,m3m golfestate,sector 65,5.9,17543.0,3,3,3,9  ,moderately old,3363.0,1600.0,1254.0,1,0,0,0,0,1
flat,raheja teachers apartments,sector 31,1.2,7272.0,3,2,2,1  ,moderately old,1650.0,1450.0,1150.0,0,0,0,0,1,1
flat,eldeco accolade,sohna,0.95,6554.0,2,2,3,8  ,under construction,1457.0,1600.0,849.0,1,0,0,0,0,2
flat,emaar mgf the palm drive,sector 66,2.8,14358.0,3,3,2,12  ,new Property,1950.0,1920.0,1600.0,1,1,0,1,0,1
flat,gls arawali homes,sohna,0.28,4307.0,2,2,2,12  ,new Property,650.0,1600.0,1254.0,0,0,0,0,0,2
flat,shapoorji pallonji joyville gurugram,sector 102,2.03,12000.0,3,3,2,1  ,new Property,1692.0,1600.0,1027.68,0,0,0,0,0,2
flat,laxmi pareena,sector 99a,0.3,6666.0,2,1,No,12  ,undefined,1895.9498700623699,1600.0,450.0,0,0,0,0,0,2
flat,the new crpf apartments,sector 9a,0.75,5813.0,3,3,3,6  ,old property,1895.9498700623699,1600.0,1290.0,0,0,0,1,0,2
flat,bptp astaire gardens,sector 70a,1.7,8947.0,4,3,3,1  ,relativelt new,1895.9498700623699,1600.0,1900.0,0,0,0,0,0,0
flat,experion windchants,sector 112,3.1,20666.0,2,2,3,9  ,relativelt new,1895.9498700623699,1600.0,1500.0,1,1,1,0,0,0
flat,pivotal riddhi siddhi,sector 99,0.4,4444.0,2,2,2,9  ,new Property,900.0,1600.0,587.0,0,0,0,0,0,2
flat,godrej habitat,sector 3,1.3,9002.0,2,2,2,6  ,under construction,1895.9498700623699,1600.0,1444.0,0,0,0,0,0,2
flat,gls arawali homes,sohna,0.26,4513.0,2,2,2,5  ,new Property,1895.9498700623699,1600.0,576.0,0,0,0,0,0,2
flat,mvn athens,sohna,0.24,4210.0,2,2,1,12  ,relativelt new,570.0,1600.0,1254.0,0,0,0,0,0,2
flat,shree vardhman mantra,sector 67,0.56,7000.0,2,2,1,8  ,new Property,1895.9498700623699,1600.0,800.0,0,0,0,0,0,2
flat,raheja atlantis,sector 31,5.5,18688.0,4,5,3,1  ,relativelt new,2943.0,1600.0,1254.0,1,1,0,1,0,2
flat,dlf new town heights,sector 91,1.8,7679.0,4,4,3,6  ,moderately old,1895.9498700623699,1600.0,2344.0,0,1,0,1,0,2
flat,dlf the skycourt,sector 86,1.6,8294.0,3,3,1,14  ,relativelt new,1929.0,1600.0,1254.0,0,0,0,1,0,2
flat,tashee capital gateway,sector 111,0.96,6500.0,2,2,1,4  ,under construction,1478.0,1600.0,1254.0,1,0,0,0,0,2
flat,raheja atharva,sector 109,0.79,7931.0,3,2,2,3  ,relativelt new,1457.0,1600.0,996.0,0,0,0,0,0,0
flat,builder floor,lajpat nagar,0.6,6000.0,3,2,1,3  ,new Property,1000.0,950.0,900.0,0,0,0,0,0,2
flat,breez global heights,sohna,0.42,6420.0,2,2,2,2  ,new Property,623.0,1600.0,1254.0,0,0,0,0,0,2
flat,adani brahma samsara vilasa,sector 63,3.35,16470.0,3,3,3,3  ,new Property,2034.0,1600.0,1254.0,0,0,0,0,0,0
flat,central park 2 bellevue,sector 48,5.0,11627.0,3,4,3,14  ,moderately old,1895.9498700623699,1600.0,4300.0,0,0,0,0,0,2
flat,tulip orange,sector 70,1.0,10309.0,3,2,2,3  ,moderately old,1895.9498700623699,1600.0,970.0,0,0,0,0,0,2
flat,central park 2 bellevue,sector 48,2.75,10754.0,3,4,3,3  ,moderately old,2557.0,1600.0,2550.0,0,0,0,0,0,2
flat,sobha city,sector 108,2.4,17378.0,2,2,2,14  ,new Property,1381.0,1600.0,1254.0,0,0,0,0,0,0
flat,birla navya,sector 63a,3.15,14632.0,3,3,3,4  ,under construction,1895.9498700623699,1600.0,200.0,0,0,0,0,1,2
flat,ashiana mulberry,sohna,0.95,6485.0,2,2,3,3  ,new Property,1465.0,1175.97,834.96,1,0,0,0,0,2
flat,godrej nature plus,sector-33 sohna,1.4,15124.0,3,2,3,20  ,new Property,145.0,1600.0,86.0,0,0,0,0,0,2
flat,central park flower valley,sector-33 sohna,2.15,13522.0,3,3,3,1  ,new Property,1590.0,1600.0,1254.0,0,0,0,0,0,2
flat,tarc maceo,sector 91,1.8,7758.0,3,3,3,0,relativelt new,1895.9498700623699,1600.0,2320.0,0,0,0,1,0,1
flat,pareena laxmi apartments,sector 99a,0.31,5904.0,2,2,2,6  ,new Property,1895.9498700623699,1600.0,525.0,0,0,0,0,0,2
flat,signature global city 37d ph 2,sector 37d,1.07,8237.0,3,3,2,2  ,under construction,1895.9498700623699,1600.0,1305.0,0,0,0,0,0,2
flat,raheja vedaanta,sector 108,0.7,4651.0,2,2,2,12  ,undefined,1895.9498700623699,1505.0,1254.0,0,0,0,0,0,2
flat,eldeco accolade,sohna,1.1,7549.0,3,2,3,13  ,relativelt new,1457.0,1600.0,1254.0,0,0,0,0,0,2
